Author URL
https://www.goodreads.com/author/show/46778781.Sumitra_Kundu_Author_Pranab_Kumar_Saha_Author_Anima_Mukherjee_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/48577015.translated_by_the_author_from_the_original_Bengali_Rabindranath_Tagore?from_search=true&from_srp=true
https://www.goodreads.com/author/show/1081530.Hanne_Ruth_Thompson?from_search=true&from_srp=true
https://www.goodreads.com/author/show/36033517.Bengali_Edition_by_ANNAPURNA_MUKHERJEE_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/5158478.Anonymous?from_search=true&from_srp=true
https://www.goodreads.com/author/show/22294257.unknown_author?from_search=true&from_srp=true
https://www.goodreads.com/author/show/6946437.Michael_Madhusudan_Dutt?from_search=true&from_srp=true
https://www.goodreads.com/author/show/15828447.Pakistan_And_Ceylon_Societ_Royal_India?from_search=true&from_srp=true
https://www.goodreads.com/author/show/5643897.Mithun_B_Nasrin?from_search=true&from_srp=true
https://www.goodreads.com/author/show/14248763.Many_Author?from_search=true&from_srp=true
https://www.goodreads.com/author/show/43397641.Lal_Day?from_search=true&from_srp=true
https://www.goodreads.com/author/show/29963.W_B_Yeats?from_search=true&from_srp=true
https://www.goodreads.com/author/show/33493140.Bengali_Edition_by_Rhonda_Byrne_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/22558328.by_Shibram_Chakraborty_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/35832955.Bengali_Edition_by_Bhojraj_Dwivedi_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/36154682.Sanjib_Chattopadhyay_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/35373638.by_Mohammad_Nazim_Uddin_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/127643.James_Long?from_search=true&from_srp=true
https://www.goodreads.com/author/show/14360816.James_Bengal?from_search=true&from_srp=true
https://www.goodreads.com/author/show/5568948.Matthew_J_Pinto?from_search=true&from_srp=true
https://www.goodreads.com/author/show/747691.Anand_Ganguly?from_search=true&from_srp=true
https://www.goodreads.com/author/show/221953.Dinesh_Verma?from_search=true&from_srp=true
https://www.goodreads.com/author/show/35272938._Author_Kaiser_Bengali_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/14435431.Anne_Hamilton?from_search=true&from_srp=true
https://www.goodreads.com/author/show/32175396.by_Sujan_Dasgupta_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/33703223.Bengali_Edition_by_Bipan_Chandra_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/1081570.Sailendra_Biswas?from_search=true&from_srp=true
https://www.goodreads.com/author/show/36913.Rabindranath_Tagore?from_search=true&from_srp=true
https://www.goodreads.com/author/show/33524267.Bengali_Edition_by_Jagdeep_kapoor_Author_?from_search=true&from_srp=true
https://www.goodreads.com/author/show/33540212.Indian_Author?from_search=true&from_srp=true
https://www.goodreads.com/author/show/35036225.by_Nikhad_Bangali_Author_?from_search=true&from_srp=true
