Page URL,User URLs
https://www.goodreads.com/author_followings?id=762877&method=get&page=1,"https://www.goodreads.com/user/show/139637-anik, https://www.goodreads.com/user/show/751365-lonely-cloud, https://www.goodreads.com/user/show/794702-farlin, https://www.goodreads.com/user/show/1368166-nova, https://www.goodreads.com/user/show/1547368-orin, https://www.goodreads.com/user/show/2656487-savigneux-lambert, https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/2993169-krishnendu, https://www.goodreads.com/user/show/3157396-raiona, https://www.goodreads.com/user/show/4725472-abhishek-pathak, https://www.goodreads.com/author/show/11336667.Arindam_Mallick, https://www.goodreads.com/user/show/4986502-heemel-dutta, https://www.goodreads.com/user/show/5007792-utsav, https://www.goodreads.com/user/show/5208926-ranendu-das, https://www.goodreads.com/user/show/5653161-swarup-haldar, https://www.goodreads.com/user/show/6201878-nuzhat, https://www.goodreads.com/user/show/6265374-sugata-adhya, https://www.goodreads.com/user/show/6707048-riju-banerjea, https://www.goodreads.com/user/show/6893184-monwar-hussain, https://www.goodreads.com/user/show/6976191-saikat-chakraborty, https://www.goodreads.com/user/show/6984446-akila, https://www.goodreads.com/user/show/6985003-sanjana, https://www.goodreads.com/user/show/7076525-saikat-mukherjee, https://www.goodreads.com/user/show/7138366-nishat, https://www.goodreads.com/user/show/7271083-soumya-koley, https://www.goodreads.com/user/show/7397343-dr-rubaiyat-rahman, https://www.goodreads.com/user/show/7636549-jaydeep, https://www.goodreads.com/user/show/7696968-soumya, https://www.goodreads.com/user/show/7863203-pritha-paul, https://www.goodreads.com/user/show/7959709-soumyadip-mandal"
https://www.goodreads.com/author_followings?id=5082204&method=get&page=1,"https://www.goodreads.com/user/show/703376-crystal, https://www.goodreads.com/user/show/6976191-saikat-chakraborty, https://www.goodreads.com/user/show/7818894-pontos, https://www.goodreads.com/user/show/8897238-elina-sen, https://www.goodreads.com/user/show/10375408-nadia-jasmine, https://www.goodreads.com/user/show/10788324-sarit, https://www.goodreads.com/user/show/11362368-shounak-baksi, https://www.goodreads.com/user/show/14954650-g-s, https://www.goodreads.com/user/show/15581460-sb, https://www.goodreads.com/user/show/16469112-ananda-mukhopadhyay, https://www.goodreads.com/user/show/16682317-goutam-das, https://www.goodreads.com/user/show/16725773-susmita-banerjee, https://www.goodreads.com/author/show/7171740.Moheen_Reeyad, https://www.goodreads.com/user/show/21121022-turzo, https://www.goodreads.com/user/show/23988083-parbon-mazhar, https://www.goodreads.com/user/show/26390481-dr-md-abul-hasnat-abdullah, https://www.goodreads.com/user/show/26909690-bidyudipta-chanda, https://www.goodreads.com/user/show/28565602-biplab-das, https://www.goodreads.com/user/show/31087656-emranul-haque, https://www.goodreads.com/user/show/33734482-sriparna, https://www.goodreads.com/user/show/33851892-sukanta-pal, https://www.goodreads.com/user/show/36250549-teerna-sinha, https://www.goodreads.com/user/show/39557368-fayzullah-anan, https://www.goodreads.com/user/show/40143343-ishaa, https://www.goodreads.com/user/show/40441715-monidipa-mondal, https://www.goodreads.com/user/show/42676683-souvik-datta, https://www.goodreads.com/user/show/43751701-tapas-bhowmik, https://www.goodreads.com/user/show/47151485-prabir, https://www.goodreads.com/user/show/47361075-imran-khan, https://www.goodreads.com/user/show/49257666-avik-kundu"
https://www.goodreads.com/author_followings?id=6467911&method=get&page=1,"https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/3157396-raiona, https://www.goodreads.com/user/show/4154978-sarwar-hossain, https://www.goodreads.com/user/show/5566154-zarin-irtiza, https://www.goodreads.com/user/show/6201878-nuzhat, https://www.goodreads.com/user/show/8292456-s, https://www.goodreads.com/author/show/13412618.Shuhan_Rizwan, https://www.goodreads.com/user/show/8692417-sourov-kabir, https://www.goodreads.com/user/show/9160365-diptanu, https://www.goodreads.com/user/show/10709207-iftekhar-alam-himel, https://www.goodreads.com/user/show/10790225-rene, https://www.goodreads.com/user/show/11337906-lameya-labiba, https://www.goodreads.com/user/show/11444299-mahmuda-monir, https://www.goodreads.com/user/show/12619986-sirajush, https://www.goodreads.com/author/show/16945252.Nabeel_Onusurjo, https://www.goodreads.com/user/show/13587065-prithvi-raj, https://www.goodreads.com/user/show/13626551-lutfor, https://www.goodreads.com/user/show/13818989-muna, https://www.goodreads.com/user/show/13824413-shammana, https://www.goodreads.com/user/show/14818593-t-afreen, https://www.goodreads.com/user/show/15424952-tushar, https://www.goodreads.com/user/show/16453484-tasfia-promy, https://www.goodreads.com/user/show/16669635-zani, https://www.goodreads.com/user/show/16731325-mustafiz-rahman, https://www.goodreads.com/user/show/17165297-sirazum-munira, https://www.goodreads.com/user/show/17672305-alamin, https://www.goodreads.com/user/show/18621185-mahera, https://www.goodreads.com/user/show/18768882-sakib-sarker, https://www.goodreads.com/user/show/18900751-rahman-ashiqur, https://www.goodreads.com/user/show/19004964-khalid"
https://www.goodreads.com/author_followings?id=2181839&method=get&page=1,https://www.goodreads.com/user/show/110988238-yaseen-arafat
https://www.goodreads.com/author_followings?id=15864647&method=get&page=1,"https://www.goodreads.com/user/show/139637-anik, https://www.goodreads.com/user/show/639782-brenda, https://www.goodreads.com/user/show/751334-tanvir-muntasim, https://www.goodreads.com/user/show/794702-farlin, https://www.goodreads.com/user/show/830221-ashik-uzzaman, https://www.goodreads.com/user/show/1832047-chloe, https://www.goodreads.com/user/show/2070502-tapendu, https://www.goodreads.com/user/show/2574076-carol, https://www.goodreads.com/user/show/2665811-tania, https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/2993169-krishnendu, https://www.goodreads.com/user/show/3009071-somdutta, https://www.goodreads.com/user/show/3157396-raiona, https://www.goodreads.com/user/show/3504968-oyessorzo-chowdhury, https://www.goodreads.com/user/show/3684025-anwesha, https://www.goodreads.com/user/show/4282909-luna-rushdi, https://www.goodreads.com/author/show/11336667.Arindam_Mallick, https://www.goodreads.com/user/show/5238495-moumita-ghosh, https://www.goodreads.com/user/show/5461933-bornik-c, https://www.goodreads.com/user/show/5755917-vijay-majumdar, https://www.goodreads.com/user/show/5833439-paul-gregory, https://www.goodreads.com/user/show/5986617-khalid-iftekhar, https://www.goodreads.com/user/show/6057403-chris-hoey, https://www.goodreads.com/user/show/6197126-smita-basu, https://www.goodreads.com/user/show/6201878-nuzhat, https://www.goodreads.com/author/show/45775079.Shom_Biswas, https://www.goodreads.com/user/show/6707048-riju-banerjea, https://www.goodreads.com/user/show/6793675-tory, https://www.goodreads.com/user/show/7076525-saikat-mukherjee, https://www.goodreads.com/user/show/7138366-nishat"
https://www.goodreads.com/author_followings?id=6590813&method=get&page=1,"https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/4171708-rajib-ahmed, https://www.goodreads.com/author/show/13412618.Shuhan_Rizwan, https://www.goodreads.com/user/show/8692417-sourov-kabir, https://www.goodreads.com/user/show/10375408-nadia-jasmine, https://www.goodreads.com/user/show/11738259-shanto, https://www.goodreads.com/user/show/11862631-zahidul-islam, https://www.goodreads.com/user/show/14736156-durdana-matin, https://www.goodreads.com/user/show/15477320-pinku-deb-nath, https://www.goodreads.com/user/show/17845983-mamuntarek, https://www.goodreads.com/user/show/18260923-al-amin, https://www.goodreads.com/user/show/18681193-tania-noor, https://www.goodreads.com/user/show/19575277-arnab-paul, https://www.goodreads.com/user/show/21046196-sleepwalker, https://www.goodreads.com/user/show/22521331-chinmoy-mozumder, https://www.goodreads.com/author/show/17621228.Shahidul_Nahid, https://www.goodreads.com/user/show/23448094-mohaiminul-moy, https://www.goodreads.com/user/show/24617870, https://www.goodreads.com/user/show/25113746-tareq-amin, https://www.goodreads.com/user/show/27605157-shaurav-saha, https://www.goodreads.com/user/show/28047830-sakib-bhuian, https://www.goodreads.com/user/show/28061750-senjuti, https://www.goodreads.com/user/show/28681296-azmain-tur-haque, https://www.goodreads.com/user/show/32472309-jahid-hasan, https://www.goodreads.com/user/show/32740856-ashraful-islam-tushar, https://www.goodreads.com/user/show/35290388-tanvir-klion, https://www.goodreads.com/user/show/35711632-domoyonti-bidorbho, https://www.goodreads.com/user/show/36119905, https://www.goodreads.com/user/show/37513783-nowshad-hasan, https://www.goodreads.com/user/show/39556324-ahasanul-kabir"
https://www.goodreads.com/author_followings?id=7179345&method=get&page=1,"https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/32874402-mahabubur-rahman, https://www.goodreads.com/user/show/38002237-jawad, https://www.goodreads.com/user/show/38820988-apurba-barua, https://www.goodreads.com/user/show/39557368-fayzullah-anan, https://www.goodreads.com/user/show/40534929-s-m-sakib, https://www.goodreads.com/user/show/43652633-saiful-sourav, https://www.goodreads.com/user/show/43890943-muhammad-mehedi-hasan, https://www.goodreads.com/user/show/47363512-fateha-farzana, https://www.goodreads.com/user/show/49621692, https://www.goodreads.com/user/show/61150918, https://www.goodreads.com/user/show/61745890-zakariyya-bin-ahmed, https://www.goodreads.com/user/show/61919049-shamim-shahed, https://www.goodreads.com/user/show/62616902-asutosh-biswas, https://www.goodreads.com/user/show/65490618-masum-ali-sardar, https://www.goodreads.com/user/show/65652008-tanzina, https://www.goodreads.com/user/show/66860787-shahrian-shihab, https://www.goodreads.com/user/show/69472245-sheikh-jaber-nurani, https://www.goodreads.com/user/show/72630120-rijaur-rahman, https://www.goodreads.com/user/show/78497451-delwar-hossain, https://www.goodreads.com/user/show/81490522-rayhan-miah, https://www.goodreads.com/user/show/81660930-masum-mahdi, https://www.goodreads.com/user/show/84970841-samia-sultana, https://www.goodreads.com/user/show/92344019-protiva-tasmia, https://www.goodreads.com/user/show/98267013-md-fokrul, https://www.goodreads.com/user/show/102148556-abdullah-al-adnan, https://www.goodreads.com/user/show/107273440-abdur-raheem, https://www.goodreads.com/user/show/110679324-zawwad-raihan, https://www.goodreads.com/user/show/111107804-saiful-islam, https://www.goodreads.com/user/show/111542550-mohammad-molla"
https://www.goodreads.com/author_followings?id=12936122&method=get&page=1,No user URLs found
https://www.goodreads.com/author_followings?id=2292193&method=get&page=1,"https://www.goodreads.com/user/show/139637-anik, https://www.goodreads.com/user/show/908875-zeb, https://www.goodreads.com/user/show/1365302-mousumi, https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/3157396-raiona, https://www.goodreads.com/user/show/5073172-anurag-basak, https://www.goodreads.com/user/show/5755917-vijay-majumdar, https://www.goodreads.com/user/show/8040467-shah-kamrul, https://www.goodreads.com/user/show/8292456-s, https://www.goodreads.com/user/show/8511021-samikshan-sengupta, https://www.goodreads.com/user/show/8705625-arijit-bera, https://www.goodreads.com/user/show/9160365-diptanu, https://www.goodreads.com/user/show/9176659-minhaz, https://www.goodreads.com/user/show/11743227-soumitro-roy, https://www.goodreads.com/user/show/12947430-mithun, https://www.goodreads.com/user/show/13500841-nita, https://www.goodreads.com/user/show/15937120-helen-eleeza, https://www.goodreads.com/user/show/16040421-subhadeep-das, https://www.goodreads.com/user/show/16453181-karobi-ganguly, https://www.goodreads.com/user/show/17333295-tareque-hasan-tahsin, https://www.goodreads.com/user/show/17490811-renesa-aslam, https://www.goodreads.com/user/show/19128251-avantika-cullen, https://www.goodreads.com/user/show/19411043-suhas-ganguli, https://www.goodreads.com/user/show/20666950-sayan-raha, https://www.goodreads.com/user/show/21025512-ranjana-sinha, https://www.goodreads.com/user/show/21868701-deesha, https://www.goodreads.com/user/show/22202055-araf-karim, https://www.goodreads.com/author/show/17621228.Shahidul_Nahid, https://www.goodreads.com/user/show/22720464-zerin-hasan, https://www.goodreads.com/user/show/23044563-poulomi-roy"
https://www.goodreads.com/author_followings?id=43924924&method=get&page=1,"https://www.goodreads.com/user/show/15876818-abdullah-al, https://www.goodreads.com/user/show/21083174-tracy-thrasher, https://www.goodreads.com/user/show/25560603-mckenna, https://www.goodreads.com/user/show/43652633-saiful-sourav, https://www.goodreads.com/user/show/74778360-jacqueline, https://www.goodreads.com/user/show/77415697-saurav-biswas, https://www.goodreads.com/user/show/99785932-reza"
https://www.goodreads.com/author_followings?id=3201920&method=get&page=1,"https://www.goodreads.com/user/show/2318491-kaneta, https://www.goodreads.com/user/show/11362368-shounak-baksi, https://www.goodreads.com/user/show/11790416-rama, https://www.goodreads.com/user/show/14954650-g-s, https://www.goodreads.com/user/show/15581460-sb, https://www.goodreads.com/user/show/20092520-hamima-afroz-lopa, https://www.goodreads.com/user/show/26100748-arindam-mitra, https://www.goodreads.com/user/show/28934072-supratim-chattopadhyay, https://www.goodreads.com/user/show/31100386-sheikh-ahmmed-nazirul-bashir, https://www.goodreads.com/user/show/31580205-raihan-atahar, https://www.goodreads.com/user/show/32917899-sadika, https://www.goodreads.com/user/show/36250549-teerna-sinha, https://www.goodreads.com/user/show/41516649-sonali-das, https://www.goodreads.com/user/show/42893190-ri-ri, https://www.goodreads.com/user/show/43890943-muhammad-mehedi-hasan, https://www.goodreads.com/user/show/50381941-tayeba, https://www.goodreads.com/user/show/54876675-chandan-kundu, https://www.goodreads.com/user/show/57622738-raiyad-raad, https://www.goodreads.com/user/show/59458560-md-ali, https://www.goodreads.com/user/show/59523029, https://www.goodreads.com/user/show/60742905-kazi-sifat, https://www.goodreads.com/user/show/65956384-nabid, https://www.goodreads.com/user/show/70747279-subrina-urmy, https://www.goodreads.com/user/show/79387391-mazharul-abedin, https://www.goodreads.com/user/show/79595357-shashodher-roy-shishir, https://www.goodreads.com/user/show/80343078-piyali-mukherjee, https://www.goodreads.com/user/show/82381312-zahin-wadud, https://www.goodreads.com/user/show/92344019-protiva-tasmia, https://www.goodreads.com/user/show/93756903-asma-rashid, https://www.goodreads.com/user/show/141434926"
https://www.goodreads.com/author_followings?id=1081614&method=get&page=1,"https://www.goodreads.com/user/show/139637-anik, https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/3296536-partha-pratim, https://www.goodreads.com/user/show/5007792-utsav, https://www.goodreads.com/user/show/5238495-moumita-ghosh, https://www.goodreads.com/user/show/6683940-souvik-jana, https://www.goodreads.com/user/show/8089630-saikat-mahmud, https://www.goodreads.com/user/show/9038650-akrabar, https://www.goodreads.com/user/show/10375408-nadia-jasmine, https://www.goodreads.com/user/show/11790416-rama, https://www.goodreads.com/user/show/12947430-mithun, https://www.goodreads.com/user/show/13146279-severus, https://www.goodreads.com/author/show/17702262.Khandakar_Istiak_Mahmud, https://www.goodreads.com/user/show/15201783-srabon, https://www.goodreads.com/user/show/15749139-arka-bhattacharya, https://www.goodreads.com/author/show/2379848.A_Datta, https://www.goodreads.com/user/show/16453181-karobi-ganguly, https://www.goodreads.com/user/show/16453484-tasfia-promy, https://www.goodreads.com/user/show/16825288-ayon-bit, https://www.goodreads.com/user/show/19146848-ananya, https://www.goodreads.com/user/show/20666950-sayan-raha, https://www.goodreads.com/user/show/21103924-suman-das, https://www.goodreads.com/author/show/7191353.Fahmid_Hassan_Prohor, https://www.goodreads.com/author/show/17621228.Shahidul_Nahid, https://www.goodreads.com/user/show/22943112-avik-sarkar, https://www.goodreads.com/user/show/24443095-subhra-banerjee, https://www.goodreads.com/user/show/24858632-ayan-pati, https://www.goodreads.com/user/show/25355297-jayeeta, https://www.goodreads.com/user/show/26100748-arindam-mitra, https://www.goodreads.com/user/show/27664296-chaity-podder"
https://www.goodreads.com/author_followings?id=3451772&method=get&page=1,"https://www.goodreads.com/user/show/2656567-abu-daud-khan, https://www.goodreads.com/user/show/16453181-karobi-ganguly, https://www.goodreads.com/user/show/19593541-shyamal-kumar, https://www.goodreads.com/user/show/31260701-rasel-raju, https://www.goodreads.com/user/show/38597311-sayantan, https://www.goodreads.com/user/show/43652633-saiful-sourav, https://www.goodreads.com/user/show/43673044, https://www.goodreads.com/user/show/44501524-kamalendu-deb, https://www.goodreads.com/user/show/44789629-a-slow-reader, https://www.goodreads.com/user/show/50709703-dehan, https://www.goodreads.com/user/show/62519051-tamal-naskar, https://www.goodreads.com/user/show/67774721-joytun-sweetyy, https://www.goodreads.com/user/show/72030245-dr-md-al-amin-sarkar, https://www.goodreads.com/user/show/80242951-sujon-ahmed, https://www.goodreads.com/user/show/84275706-manish-ghosh, https://www.goodreads.com/user/show/109137712-jayanta-das, https://www.goodreads.com/user/show/110679324-zawwad-raihan, https://www.goodreads.com/user/show/113562789-bapi-kushari, https://www.goodreads.com/user/show/115235998-tajin, https://www.goodreads.com/user/show/158364639-arpita-bhowmick, https://www.goodreads.com/user/show/177116173-amit-kumar"
https://www.goodreads.com/author_followings?id=1796611&method=get&page=1,"https://www.goodreads.com/user/show/1365302-mousumi, https://www.goodreads.com/user/show/3057176-samia-ruponti, https://www.goodreads.com/user/show/4042001-keka, https://www.goodreads.com/user/show/4815161-jhelum, https://www.goodreads.com/user/show/6433292-tara-mahady, https://www.goodreads.com/user/show/6579733-sayantika, https://www.goodreads.com/author/show/45775079.Shom_Biswas, https://www.goodreads.com/user/show/8334800-simantini, https://www.goodreads.com/user/show/8692417-sourov-kabir, https://www.goodreads.com/user/show/10682491-sivaranjani-subramanian, https://www.goodreads.com/user/show/12571649-nandini, https://www.goodreads.com/user/show/13591409-poulami-mitra, https://www.goodreads.com/user/show/15253665-nisha, https://www.goodreads.com/user/show/17094671-shounak, https://www.goodreads.com/user/show/20860584-vishal, https://www.goodreads.com/user/show/20933771-chirasree-banerjee, https://www.goodreads.com/user/show/21090466-archita-basu, https://www.goodreads.com/user/show/21656089-sejuti-biswas, https://www.goodreads.com/user/show/21868701-deesha, https://www.goodreads.com/user/show/22511723-mahua-banerjee, https://www.goodreads.com/user/show/22551693-hasan-rahman, https://www.goodreads.com/user/show/25067352-sukla-pal, https://www.goodreads.com/user/show/26390481-dr-md-abul-hasnat-abdullah, https://www.goodreads.com/user/show/34447737-nishat, https://www.goodreads.com/user/show/35491312-julu-patwary, https://www.goodreads.com/user/show/35610753-subhadip-bouri, https://www.goodreads.com/user/show/35811396-bhavesh, https://www.goodreads.com/user/show/40511109-sangeeta-chakraborty, https://www.goodreads.com/user/show/42794860-ankit, https://www.goodreads.com/user/show/44239899-pratiti"
https://www.goodreads.com/author_followings?id=15396661&method=get&page=1,"https://www.goodreads.com/user/show/36962-evan-kennedy, https://www.goodreads.com/author/show/7171740.Moheen_Reeyad, https://www.goodreads.com/user/show/21466257-ayesha-ali, https://www.goodreads.com/user/show/23988083-parbon-mazhar, https://www.goodreads.com/user/show/25303717-mark-mendoza, https://www.goodreads.com/user/show/48267214-sumanta-das, https://www.goodreads.com/user/show/53606296-tanvir-gazi, https://www.goodreads.com/user/show/63540574-shankar-sen, https://www.goodreads.com/user/show/63541164-abhijit-pal, https://www.goodreads.com/user/show/93896663, https://www.goodreads.com/user/show/99785932-reza, https://www.goodreads.com/user/show/134937941-tanmoy-mridha, https://www.goodreads.com/user/show/152645534-ahsan-kabir, https://www.goodreads.com/user/show/158364639-arpita-bhowmick"
https://www.goodreads.com/author_followings?id=7025611&method=get&page=1,"https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/10375408-nadia-jasmine, https://www.goodreads.com/user/show/12104206-md-naibur-rahman-uupol, https://www.goodreads.com/user/show/15424952-tushar, https://www.goodreads.com/user/show/19206448-mijanur-rahman, https://www.goodreads.com/user/show/19858153-tahsina-syeda, https://www.goodreads.com/user/show/20067196-nabid-salman, https://www.goodreads.com/user/show/21046196-sleepwalker, https://www.goodreads.com/user/show/21895198-tahajjat-tuhin, https://www.goodreads.com/author/show/17621228.Shahidul_Nahid, https://www.goodreads.com/user/show/25205026-rupak, https://www.goodreads.com/user/show/28424825-arvi-nahar, https://www.goodreads.com/user/show/28460369-riyad-redocean, https://www.goodreads.com/user/show/30599076-noshin-hoque, https://www.goodreads.com/user/show/31495129-shadin-pranto, https://www.goodreads.com/user/show/32259369-ataul, https://www.goodreads.com/user/show/32874402-mahabubur-rahman, https://www.goodreads.com/user/show/34785445-bidhan-sarkar, https://www.goodreads.com/user/show/37344971-khoirom-kameshwar, https://www.goodreads.com/user/show/38529298-foysol-ahmed, https://www.goodreads.com/user/show/38925584-mahamudul-hasan, https://www.goodreads.com/user/show/41316013-s-m-hridoy, https://www.goodreads.com/user/show/43606157-sadia-saizy, https://www.goodreads.com/user/show/43652633-saiful-sourav, https://www.goodreads.com/user/show/44336625-mehedi-hasan-niloy, https://www.goodreads.com/user/show/46483908-mahmudul-rana, https://www.goodreads.com/user/show/46735809-tasnim-dewan-orin, https://www.goodreads.com/user/show/47060396-nipu, https://www.goodreads.com/user/show/47502198-arafat-noyon, https://www.goodreads.com/user/show/48254356-noshin"
https://www.goodreads.com/author_followings?id=348568&method=get&page=1,"https://www.goodreads.com/user/show/4077899-rigdha, https://www.goodreads.com/user/show/4154978-sarwar-hossain, https://www.goodreads.com/user/show/5716431-sutapa, https://www.goodreads.com/user/show/8705625-arijit-bera, https://www.goodreads.com/user/show/9929977-ilse, https://www.goodreads.com/user/show/10375408-nadia-jasmine, https://www.goodreads.com/user/show/10859390-arnab, https://www.goodreads.com/user/show/11337906-lameya-labiba, https://www.goodreads.com/user/show/11761106-sayan-das, https://www.goodreads.com/user/show/11790416-rama, https://www.goodreads.com/user/show/15749139-arka-bhattacharya, https://www.goodreads.com/user/show/16040421-subhadeep-das, https://www.goodreads.com/user/show/16895096-avishek-bhattacharjee, https://www.goodreads.com/user/show/18485087-tamali-basu, https://www.goodreads.com/user/show/18539915-soumali, https://www.goodreads.com/user/show/19216874-rishideep-roy, https://www.goodreads.com/user/show/20502249-zahurul-al-mamun, https://www.goodreads.com/user/show/20666950-sayan-raha, https://www.goodreads.com/user/show/21285336-moushumi-hasan, https://www.goodreads.com/user/show/21868701-deesha, https://www.goodreads.com/author/show/17621228.Shahidul_Nahid, https://www.goodreads.com/user/show/22863577-angon-hasnine, https://www.goodreads.com/user/show/23589232-nusrat-mahmood, https://www.goodreads.com/user/show/25536414-prateek-singh, https://www.goodreads.com/user/show/25813106-niranjan-roy, https://www.goodreads.com/user/show/27081658-rommo-mitra, https://www.goodreads.com/user/show/27234066-farha-sharmin, https://www.goodreads.com/user/show/28047830-sakib-bhuian, https://www.goodreads.com/author/show/7809645.Rabirashmi_Ghosh, https://www.goodreads.com/user/show/28658478-raka-nandi"
https://www.goodreads.com/author_followings?id=2831148&method=get&page=1,"https://www.goodreads.com/user/show/7076525-saikat-mukherjee, https://www.goodreads.com/user/show/50381941-tayeba, https://www.goodreads.com/user/show/54930460-mj-tanim, https://www.goodreads.com/user/show/60405442-pabitra-narayan, https://www.goodreads.com/user/show/86629299-raihan-morshed, https://www.goodreads.com/user/show/110679324-zawwad-raihan, https://www.goodreads.com/user/show/158318822-antima-thapliyal"
https://www.goodreads.com/author_followings?id=6552477&method=get&page=1,"https://www.goodreads.com/user/show/5490003-ariful, https://www.goodreads.com/user/show/7397343-dr-rubaiyat-rahman, https://www.goodreads.com/user/show/10375408-nadia-jasmine, https://www.goodreads.com/user/show/15424952-tushar, https://www.goodreads.com/user/show/20092520-hamima-afroz-lopa, https://www.goodreads.com/user/show/21121022-turzo, https://www.goodreads.com/user/show/21297376-tareq-ansaree, https://www.goodreads.com/user/show/21583098-sudipta, https://www.goodreads.com/author/show/17621228.Shahidul_Nahid, https://www.goodreads.com/user/show/22813336, https://www.goodreads.com/user/show/23157344-nayeem-reza, https://www.goodreads.com/user/show/27046143-s-m-shahrukh, https://www.goodreads.com/user/show/27605157-shaurav-saha, https://www.goodreads.com/user/show/29750234-mohib-farhad, https://www.goodreads.com/user/show/30010266-mukul, https://www.goodreads.com/user/show/31405345-mursalin-mosaddeque, https://www.goodreads.com/user/show/32709738-eshaan-kabir, https://www.goodreads.com/user/show/32740856-ashraful-islam-tushar, https://www.goodreads.com/user/show/32874402-mahabubur-rahman, https://www.goodreads.com/user/show/35014900-nafia-numera, https://www.goodreads.com/user/show/39557368-fayzullah-anan, https://www.goodreads.com/user/show/41316013-s-m-hridoy, https://www.goodreads.com/user/show/42783475-shajib-borman, https://www.goodreads.com/user/show/43652633-saiful-sourav, https://www.goodreads.com/user/show/44789629-a-slow-reader, https://www.goodreads.com/user/show/45791185-farhad-reza, https://www.goodreads.com/user/show/47011995, https://www.goodreads.com/user/show/47502198-arafat-noyon, https://www.goodreads.com/author/show/16377613._, https://www.goodreads.com/user/show/48469482-simran-akhtar"
https://www.goodreads.com/author_followings?id=27967434&method=get&page=1,https://www.goodreads.com/user/show/59422671-fatema-tuz-zohra-saba
https://www.goodreads.com/author_followings?id=5763426&method=get&page=1,"https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/44789629-a-slow-reader, https://www.goodreads.com/user/show/69793606-fateha-j, https://www.goodreads.com/author/show/17917239.Natalie_Ritchie, https://www.goodreads.com/user/show/118879526-waiz-kuruni-ahmed-zisan"
https://www.goodreads.com/author_followings?id=7780330&method=get&page=1,"https://www.goodreads.com/user/show/2794691-ash, https://www.goodreads.com/user/show/61343825-ahmad-mazhar, https://www.goodreads.com/user/show/80243253-debabrata-maity, https://www.goodreads.com/user/show/170381360-sabrina-sadia-ria"
https://www.goodreads.com/author_followings?id=7276239&method=get&page=1,"https://www.goodreads.com/user/show/7358950-tridib-ghosh, https://www.goodreads.com/user/show/9160365-diptanu, https://www.goodreads.com/user/show/23308516-subham-chanda, https://www.goodreads.com/user/show/24183619-sharmeen, https://www.goodreads.com/user/show/25355297-jayeeta, https://www.goodreads.com/user/show/41540194-abdullah-sayeem, https://www.goodreads.com/user/show/42909667-asit, https://www.goodreads.com/user/show/43929959-animesh-ch, https://www.goodreads.com/user/show/55685965-meheli, https://www.goodreads.com/user/show/59523029, https://www.goodreads.com/user/show/66248494-tarak-panja, https://www.goodreads.com/user/show/68203367-kaustav-karmakar, https://www.goodreads.com/user/show/116148505-pounomi-debnath, https://www.goodreads.com/user/show/119480270, https://www.goodreads.com/user/show/146574166-sayontani-chowdhury"
https://www.goodreads.com/author_followings?id=5708275&method=get&page=1,"https://www.goodreads.com/user/show/20188744-tariq-al, https://www.goodreads.com/user/show/32733963-ferdous-koreshi, https://www.goodreads.com/user/show/32874402-mahabubur-rahman, https://www.goodreads.com/user/show/37344971-khoirom-kameshwar, https://www.goodreads.com/user/show/41316013-s-m-hridoy, https://www.goodreads.com/user/show/44484712-sadia-afrin, https://www.goodreads.com/user/show/74101987-wali-rahman, https://www.goodreads.com/user/show/82260785-shafin-ahmed, https://www.goodreads.com/user/show/85912383-mridul-syed, https://www.goodreads.com/user/show/87228300-sunondito-sumon"
