URL,Details
https://www.goodreads.com/user/show/13716524-evelina-avalinahsbooks,"Age 36, Female, Vilnius, Lithuania"
https://www.goodreads.com/user/show/27099043-tarun,"New Delhi, 07, India"
https://www.goodreads.com/user/show/18066230-sourav-das,Bangladesh
https://www.goodreads.com/user/show/16267387-angshuman-mukherjee,"Calcutta, 28, India"
https://www.goodreads.com/user/show/25830284-timothy-green,"Oxford, The United Kingdom"
https://www.goodreads.com/user/show/686971-adam,N/A
https://www.goodreads.com/user/show/33592940-anirban-nanda,N/A
https://www.goodreads.com/user/show/17568354-eliza,Age 27
https://www.goodreads.com/user/show/27167554-utsav-bansal,"Age 31, New Delhi, 07, India"
https://www.goodreads.com/user/show/75281456-hasibul-shanto,"Male, Dhaka"
https://www.goodreads.com/user/show/50709703-dehan,Male
https://www.goodreads.com/user/show/3077522-s-ashok,"Age 37, Trichy, 620006, India"
https://www.goodreads.com/user/show/6003301-surabhi-sharma,N/A
https://www.goodreads.com/user/show/16958299-dr-appu-sasidharan-dasfill,"Male, Thrissur, Kerala, India"
https://www.goodreads.com/user/show/22189348-adina-way-behind,Romania
https://www.goodreads.com/user/show/3332742-mohsin-maqbool,"Karachi, 05, Pakistan"
https://www.goodreads.com/user/show/26126450-mansuriah-hassan,"Johor Bahru, Malaysia"
https://www.goodreads.com/user/show/151099435-divya-darshani,"Female, India"
https://www.goodreads.com/user/show/48502194-kathleen,N/A
https://www.goodreads.com/user/show/91501377-rakib-hasan,"Male, Dhaka"
https://www.goodreads.com/user/show/41361775-akash-readwithturtle,"Male, India"
https://www.goodreads.com/user/show/32654906-ashley-marilynne-wong,"Age 29, Female"
https://www.goodreads.com/user/show/29766292-soumen-daschoudhury,"Mumbai, 07, India"
https://www.goodreads.com/user/show/28090952-tazbeea-oushneek,"Age 31, Female, Dhaka"
https://www.goodreads.com/user/show/13249150-binibining-e-of-the-ugly-writers,"Parañaque City, Philippines"
https://www.goodreads.com/user/show/8813703-vishnu-brahmandam,Age 28
https://www.goodreads.com/user/show/30265783-akshat-solanki,N/A
https://www.goodreads.com/user/show/11375853-abdul,"Islamabad, Islamabad, Pakistan"
https://www.goodreads.com/user/show/27496516-haley,The United States
https://www.goodreads.com/user/show/128965064-darcel-anastasia,"Age 24, Female, Singapore, 00, Singapore"
https://www.goodreads.com/user/show/31515790-soumya-prasad-bluntpages,"Age 38, Bangalore, KA, India"
https://www.goodreads.com/user/show/32830977-aria,Malaysia
https://www.goodreads.com/user/show/22899491-pravin-gandhi,N/A
https://www.goodreads.com/user/show/7907580-harsha-ganesan,Harsha ganesan hasn't added any details yet.
https://www.goodreads.com/user/show/37567824-solomon-manoj,India
https://www.goodreads.com/user/show/57395649-gayatri,"Female, Pune, India"
https://www.goodreads.com/user/show/112840063-autumn,"Female, Dhaka, 81"
https://www.goodreads.com/user/show/28783872-shikha,Shikha hasn't added any details yet.
https://www.goodreads.com/user/show/48972734-muthuanand,"Male, Chennai, India"
https://www.goodreads.com/user/show/116823502-ali-ahnaf-zunayed,N/A
https://www.goodreads.com/user/show/74442445-saifuddin-rajib,N/A
https://www.goodreads.com/user/show/81476116-habib-ehsan,"Male, Dhaka"
https://www.goodreads.com/user/show/50876989-tahjiba-adrita,"Age 28, Bangladesh"
https://www.goodreads.com/user/show/110880440-mohana,Mohana hasn't added any details yet.
https://www.goodreads.com/user/show/21101562-samirah-anwar,N/A
https://www.goodreads.com/user/show/136881575,India
https://www.goodreads.com/user/show/125321530-maliha-tabassum-arna,"Female, Lakshmipur"
https://www.goodreads.com/user/show/59421037-kaykobaad-kaya,"Chittagong, 84"
https://www.goodreads.com/user/show/68903722-sakib-muktasid,Bangladesh
https://www.goodreads.com/user/show/22545694-damini,Age 29
https://www.goodreads.com/user/show/62476110-imam-abu-hanifa,"Age 29, Dhaka, 81"
https://www.goodreads.com/user/show/35670333-krishanu-dutta,India
https://www.goodreads.com/user/show/45733863-anwesha-chakraborty,India
https://www.goodreads.com/user/show/133130792-minhaz-abedin,Bangladesh
https://www.goodreads.com/user/show/42510007-pritimoy,pritimoy hasn't added any details yet.
https://www.goodreads.com/user/show/47956390-rakibul-dolon,"Age 25, Dhaka"
https://www.goodreads.com/user/show/17679231-masuma-tasnim-l,N/A
https://www.goodreads.com/user/show/233507-s-ach,"Bangalore, India"
https://www.goodreads.com/user/show/38413849-haque,N/A
https://www.goodreads.com/user/show/148694708-arupratan,"Age 37, Male, India"
https://www.goodreads.com/user/show/63656912-padmaja,Padmaja hasn't added any details yet.
https://www.goodreads.com/user/show/49075931,Age 32
https://www.goodreads.com/user/show/61070444-shampa-paul,"Kolkata, India"
https://www.goodreads.com/user/show/75804048-el,Age 25
https://www.goodreads.com/user/show/75638703-chandreyee-momo,"Age 26, Dhaka, 81"
https://www.goodreads.com/user/show/175130598-samiha-anu,Samiha Anu hasn't added any details yet.
https://www.goodreads.com/user/show/38510129-ashkin-ayub,Dhaka
https://www.goodreads.com/user/show/135741540-rafia-rahman,"Female, Rajshahi , 81"
https://www.goodreads.com/user/show/160280193-armaan-shuvo,"Age 22, Dhaka"
https://www.goodreads.com/user/show/59816400-sadia-nidhi,Bangladesh
https://www.goodreads.com/user/show/28655416-ankit-saxena,Age 33
https://www.goodreads.com/user/show/3190862-sutapa-bhattacharya,"Age 36, Kolkata, India, India"
https://www.goodreads.com/user/show/90531429-salman-sakib-jishan,"Age 27, Male"
https://www.goodreads.com/user/show/12466654-joseph-schreiber,"Male, Calgary, AB, Canada"
https://www.goodreads.com/user/show/2211358-neetha-philip,"Age 34, Bangalore, 19, India"
https://www.goodreads.com/user/show/33648706-sudeep-agarwal,"Age 37, Mumbai, India"
https://www.goodreads.com/user/show/42172950-ashok-krishna,"Male, Chennai, India"
https://www.goodreads.com/user/show/21583098-sudipta,Dhaka
https://www.goodreads.com/user/show/127289540-mehjad-mehrin,Age 21
https://www.goodreads.com/user/show/43418279-avik,"Male, Bangalore, India"
https://www.goodreads.com/user/show/41316013-s-m-hridoy,Dhaka
https://www.goodreads.com/user/show/117302346-basri-reads,Bangladesh
https://www.goodreads.com/user/show/45463093-alfie-shuvro,Dhaka
https://www.goodreads.com/user/show/27980374-jahidur-shawon,Bangladesh
https://www.goodreads.com/user/show/27401262-shalini-chakraborty,India
https://www.goodreads.com/user/show/81506576-tasfia-jaman,"Age 22, Female, Sylhet"
https://www.goodreads.com/user/show/108454569-azdika-afsana,"Dhaka, 81"
https://www.goodreads.com/user/show/61797368,"Male, Dhaka, 81"
https://www.goodreads.com/user/show/69625762-sucharita-paul-tiwari,"Jaipur, India"
https://www.goodreads.com/user/show/141392818-mehadi-huiyan,"Age 24, Bangladesh"
https://www.goodreads.com/user/show/104266096-souvik-sarkar,N/A
https://www.goodreads.com/user/show/49125981-maisha-samiha,N/A
https://www.goodreads.com/user/show/128989444-monami-arani,N/A
https://www.goodreads.com/user/show/87226391,N/A
https://www.goodreads.com/user/show/32048468-maruf-morshed,N/A
https://www.goodreads.com/user/show/11274586-farhana-sufi,N/A
https://www.goodreads.com/user/show/25632587-nazrul-islam,N/A
https://www.goodreads.com/user/show/117350243,N/A
https://www.goodreads.com/user/show/114521152-shafi-hossain,N/A
https://www.goodreads.com/user/show/62427709-henry-ratul,N/A
https://www.goodreads.com/user/show/751334-tanvir-muntasim,N/A
https://www.goodreads.com/user/show/25222055-tareq-anwar,N/A
https://www.goodreads.com/user/show/28218031-opu-tanvir,N/A
https://www.goodreads.com/user/show/128512074-zamsedur-rahman,N/A
https://www.goodreads.com/user/show/146940185-towhid-zaman,N/A
https://www.goodreads.com/user/show/97629828-sumaia-adrita,"Age 21, Doulatpur, 81"
https://www.goodreads.com/user/show/31960007-kawsar-mollah,"Age 28, Dhaka"
https://www.goodreads.com/user/show/36028233-sayeem-shams,N/A
https://www.goodreads.com/user/show/156475149-muhi-uddin,Bangladesh
https://www.goodreads.com/user/show/51730212-shahjahan-shourov,"Age 41, Dhaka"
https://www.goodreads.com/user/show/3368539-v-ramesh,"Bangalore, 19, India"
https://www.goodreads.com/user/show/81480784-ahmed-atif-abrar,N/A
https://www.goodreads.com/user/show/8511021-samikshan-sengupta,"Male, Kolkata, India"
https://www.goodreads.com/user/show/114210678-farhan-nayem,"Dhaka, 81"
https://www.goodreads.com/user/show/137267885,"Age 20, Male, Bangladesh"
https://www.goodreads.com/user/show/155251842-ahtam-aanon,Ahtam Aanon hasn't added any details yet.
https://www.goodreads.com/user/show/125668610-bookreviewgirl-xo,Bangladesh
https://www.goodreads.com/user/show/110464767-pritom-paul,"Age 26, Bangladesh"
https://www.goodreads.com/user/show/118284110-shuvescha-de,Bangladesh
https://www.goodreads.com/user/show/17721668-kamal-sharif,"Age 37, Dhaka"
https://www.goodreads.com/user/show/122450762-arik-shah,N/A
https://www.goodreads.com/user/show/125267368-sasue,"Dhaka, 81"
https://www.goodreads.com/user/show/81135195-muhtasim-khan,"Age 23, Dhaka, 81"
https://www.goodreads.com/user/show/28563616-talal-hasan,"Age 30, Bangladesh"
https://www.goodreads.com/user/show/96874093-masrura-tabassum,"Age 23, Chittagong, 84"
https://www.goodreads.com/user/show/154195275-nafisa-anjum,"Age 22, Rajshahi"
https://www.goodreads.com/user/show/74066774-sabab-zaman,"Age 29, Male, Dhaka, 81"
https://www.goodreads.com/user/show/181742812-ohi-ammar,Bangladesh
https://www.goodreads.com/user/show/73762512-prionti-mozumder,Bangladesh
https://www.goodreads.com/user/show/68893621-pranjal-kumar-nandi,"Age 26, Male, Dhaka, 81"
https://www.goodreads.com/user/show/87891203-rohit-debnath,Rohit Debnath hasn't added any details yet.
https://www.goodreads.com/user/show/1808983-alex,"Age 46, London, The United Kingdom"
https://www.goodreads.com/user/show/72322011-mohamed,Male
https://www.goodreads.com/user/show/83942348-nikkila,N/A
https://www.goodreads.com/user/show/11619849-nikhil,Nikhil hasn't added any details yet.
https://www.goodreads.com/user/show/28594550-samar-reads,"Female, Muscat, 06, Oman"
https://www.goodreads.com/user/show/124622966-nh-shoikot,Bangladesh
https://www.goodreads.com/user/show/1499425-kookie,The United States
https://www.goodreads.com/user/show/167094954-rocky-rahman,Bangladesh
https://www.goodreads.com/user/show/89443205-shivam,"Age 28, Delhi, 07, India"
https://www.goodreads.com/user/show/67191306-kiran,Kiran hasn't added any details yet.
https://www.goodreads.com/user/show/11757496-mukesh-kumar,"Bangalore, Karnataka, India"
https://www.goodreads.com/user/show/18002123-kafi-ahmed,Bangladesh
https://www.goodreads.com/user/show/12369477-pratibha-suku,Pratibha Suku hasn't added any details yet.
https://www.goodreads.com/user/show/4047766,N/A
https://www.goodreads.com/user/show/131146847-abu-rayhan-akash,"Age 24, Bangladesh"
https://www.goodreads.com/user/show/119332712-jenia-juthi,"Age 23, Dhaka, 81"
https://www.goodreads.com/user/show/21069370-rashik-reza-nahiyen,Rashik Reza Nahiyen hasn't added any details yet.
https://www.goodreads.com/user/show/79957693-taijul,N/A
https://www.goodreads.com/user/show/51134368-mitul-rahman-ontor,"Age 24, Male, Dhaka"
https://www.goodreads.com/user/show/145906408-kripasindhu-joy,Kripasindhu  Joy hasn't added any details yet.
https://www.goodreads.com/user/show/51640505-sweta-bose,"Age 28, KOLKATA, West Bengal, India"
https://www.goodreads.com/user/show/105448405-gourab-mukherjee,"Age 30, Purba Barddhaman, 713102, India"
https://www.goodreads.com/user/show/17995064-redwan-orittro,"Age 34, Dhaka"
https://www.goodreads.com/user/show/50080523-vendetta,"Sylhet, 86, Germany"
https://www.goodreads.com/user/show/14444739-rafat-shams,N/A
https://www.goodreads.com/user/show/40724689-raisul-sohan,"Age 35, Male, Bangladesh"
https://www.goodreads.com/user/show/121114483-tamzid-rifat,Male
https://www.goodreads.com/user/show/123368438-asif-ahmed-rahul,"Age 23, Dhaka, 81"
https://www.goodreads.com/user/show/4260928-sababa,The United States
https://www.goodreads.com/user/show/116510684-ajwad-bari,"Dhaka, 81"
https://www.goodreads.com/user/show/102110396-maliha-tabassum-tisha,"Female, Dhaka"
https://www.goodreads.com/user/show/59732979-md-faysal-alam-riyad,"Age 27, Male, Dhaka"
https://www.goodreads.com/user/show/98536005-miraj,"Age 23, Male, Chittagong"
https://www.goodreads.com/user/show/151301046-tamanna-tasneem,"Age 22, Barisal, 85"
https://www.goodreads.com/user/show/110625876-muhammad-fahim,Muhammad  Fahim hasn't added any details yet.
https://www.goodreads.com/user/show/178840509,"Age 22, Bangladesh"
https://www.goodreads.com/user/show/93892585-abdus-sattar-sazib,"Male, Dhaka"
https://www.goodreads.com/user/show/77253443-prionty--,"Dhaka, 81"
https://www.goodreads.com/user/show/20686378-noodar-yasmeen,Bangladesh
https://www.goodreads.com/user/show/72611417-fazle-rabbi-riyad,"Age 29, Male, Dhaka"
https://www.goodreads.com/user/show/167528415-mubtasim-fuad,"Age 22, Male, Khulna"
https://www.goodreads.com/user/show/40301502-zianur-shayer,Bangladesh
https://www.goodreads.com/user/show/26411063-maisha-zahir,Bangladesh
https://www.goodreads.com/user/show/16294266-madhulika-liddle,N/A
https://www.goodreads.com/user/show/67671127-ps,N/A
https://www.goodreads.com/user/show/67269664-mridula-gupta,"Age 30, Pune, India"
https://www.goodreads.com/user/show/3547543-smitha-murthy,N/A
https://www.goodreads.com/user/show/4587507-ash,The United States
https://www.goodreads.com/user/show/27137459-ash,Ash hasn't added any details yet.
https://www.goodreads.com/user/show/4723990-akshi,Akshi hasn't added any details yet.
https://www.goodreads.com/user/show/7983796-megha,"Female, Mumbai, India"
https://www.goodreads.com/user/show/31789152-sikata,Female
https://www.goodreads.com/user/show/62847318-humaira-tihi,"Age 28, Dhaka , Bangladesh"
https://www.goodreads.com/user/show/139903702-diyasha,"Age 24, Kolkata, 28, India"
https://www.goodreads.com/user/show/124645122-zabin,"Female, Dhaka"
https://www.goodreads.com/user/show/3770340-ranjana-gupta,"Kolkata, 7, India"
https://www.goodreads.com/user/show/80986337-pooja-jha,India
https://www.goodreads.com/user/show/4725472-abhishek-pathak,"Age 36, Poona, 411015, India"
https://www.goodreads.com/user/show/218454-suyash,"Age 40, Pittsburgh, PA"
https://www.goodreads.com/user/show/11914172-meem-arafat-manab,"Age 30, Dhaka Cantonment, Dhaka"
https://www.goodreads.com/user/show/1237196-petra-it-s-a-year-now-still-in-a-dark-place,"Pronouns: her majesty/ma'am/empress of nothing at all, Somewhere in the Caribbean, The United Kingdom"
https://www.goodreads.com/user/show/6852430-fourtriplezed,"Age 65, Brisbane, Qld, Australia"
https://www.goodreads.com/user/show/27615584-tushi,Bangladesh
https://www.goodreads.com/user/show/76519143-md-mijanor-rahman-medul-medul,"Age 27, Dhaka"
https://www.goodreads.com/user/show/11995655-daren,"Christchurch, New Zealand, New Zealand"
https://www.goodreads.com/user/show/68702541-zaima-hamid-zoa,"Age 28, Female, Dhaka"
https://www.goodreads.com/user/show/8780321-elisabetta,Age 38
https://www.goodreads.com/user/show/80850132-anjum-haz,"Age 28, Dhaka"
https://www.goodreads.com/user/show/4383007-guchu-nathani,"Bangalore, India"
https://www.goodreads.com/user/show/32662770-barbara,The United Kingdom
https://www.goodreads.com/user/show/125887850-rajeswari-roy,Australia
https://www.goodreads.com/user/show/64209323-nishat-monsur,Nishat Monsur hasn't added any details yet.
https://www.goodreads.com/user/show/75131796-bookishbong-moumita,"Age 27, Kolkata, India"
https://www.goodreads.com/user/show/105999370-hanif,"Male, Chittagong"
https://www.goodreads.com/user/show/21957444-nawshin,"Age 32, Bangladesh"
https://www.goodreads.com/user/show/135524430-edward-rony,"Jashore, Khulna."
https://www.goodreads.com/user/show/37435380-bahadur-biswas,"Age 29, Male, Berhampore, West Bengal, India"
https://www.goodreads.com/user/show/125496676-saad,"Irvine, CA"
https://www.goodreads.com/user/show/60168826-minhaj-abedin,"Age 27, Male, Dhaka, 81"
https://www.goodreads.com/user/show/9052225-faisal,"Laramie, WY"
https://www.goodreads.com/user/show/127982944-israt-jahan,Bangladesh
https://www.goodreads.com/user/show/85753449-pritam-chattopadhyay,"Male, Kolkata, India"
https://www.goodreads.com/user/show/8389128-smr,"Dekalb, IL"
https://www.goodreads.com/user/show/6563522-mahmud,N/A
https://www.goodreads.com/user/show/13500841-nita,"Kolkata, India"
https://www.goodreads.com/user/show/20238467-aurin-shaila-nusrat-sheyck,N/A
https://www.goodreads.com/user/show/8360245-shuhan-rizwan,N/A
https://www.goodreads.com/user/show/35042455,N/A
https://www.goodreads.com/user/show/31445279-arup,Bangladesh
https://www.goodreads.com/user/show/42264648-roksana-asma,"Age 34, The United States"
https://www.goodreads.com/user/show/42915771-mohammad-kamrul-hasan,"Age 32, Male, Gazipur, 0681"
https://www.goodreads.com/user/show/47567491-utsob-roy,N/A
https://www.goodreads.com/user/show/5304878-amlan-hossain,N/A
https://www.goodreads.com/user/show/87618330-madhurima-nayek,"Age 30, Female, India"
https://www.goodreads.com/user/show/75176849-shoroli-shilon,"Age 26, Bangladesh"
https://www.goodreads.com/user/show/11676720-sujan,Age 37
https://www.goodreads.com/user/show/148820906-tusar-abdullah-rezbi,N/A
https://www.goodreads.com/user/show/7298095-deepthi,"Age 33, Toronto, Ontario, Canada"
https://www.goodreads.com/user/show/21575078-flo,Argentina
https://www.goodreads.com/user/show/34622220-seemita,"Chennai, India"
https://www.goodreads.com/user/show/42133960-peiman-e-iran,The United Kingdom
https://www.goodreads.com/user/show/17117710-jareed,Philippines
https://www.goodreads.com/user/show/56189373-shine-sebastian,"Age 28, Male, Kannur, Kerala, India"
https://www.goodreads.com/user/show/8263423-pulkit-singhal,"Age 34, Delhi,Hyderabad, India"
https://www.goodreads.com/user/show/804350-amy,N/A
https://www.goodreads.com/user/show/24132229-daisy,"London, H9, The United Kingdom"
https://www.goodreads.com/user/show/76236561-srivalli-rekha,N/A
https://www.goodreads.com/user/show/48263884-masoud-irannejad,"Age 27, Male, Tehran, Iran"
https://www.goodreads.com/user/show/87574378-cherisa-b,The United States
https://www.goodreads.com/user/show/35008106-ahmed-ibrahim,"Age 27, Male, Port said, Egypt"
https://www.goodreads.com/user/show/44131812-susan-budd,N/A
https://www.goodreads.com/user/show/5040094-asha-seth,N/A
https://www.goodreads.com/user/show/426277-james-henderson,N/A
https://www.goodreads.com/user/show/21169781-poulomi-sylphrena-tonk,"Age 30, Guwahati, Assam, India"
https://www.goodreads.com/user/show/5686305-shayantani,N/A
https://www.goodreads.com/user/show/354489-bo,"Age 45, The United States"
https://www.goodreads.com/user/show/10681424-dona,N/A
https://www.goodreads.com/user/show/63218171-hawk,"London, The United Kingdom"
https://www.goodreads.com/user/show/31284088-tanvika,"Female, New Delhi, 07, India"
https://www.goodreads.com/user/show/48056505-piyangie,"Female, Colombo, Sri Lanka"
https://www.goodreads.com/user/show/18816035-trestitia-deamorski,"Age 30, Turkey"
https://www.goodreads.com/user/show/43473040-meghhnaa-on-a-review-writing-break,"Bangalore, India"
https://www.goodreads.com/user/show/167656817-abhilasha,Abhilasha hasn't added any details yet.
https://www.goodreads.com/user/show/65522073-trisha,"Female, Kuala Lumpur, Malaysia"
https://www.goodreads.com/user/show/63589003-zahidul-islam-sobuz,"Age 26, Male, Panthapath,Dhaka"
https://www.goodreads.com/user/show/72369194-tasnim,Tasnim hasn't added any details yet.
https://www.goodreads.com/user/show/40565104-marco,N/A
https://www.goodreads.com/user/show/4352666-rima-kar,"Noida, UP, India"
https://www.goodreads.com/user/show/94328533,سمية  hasn't added any details yet.
https://www.goodreads.com/user/show/5407147-priya,Priya hasn't added any details yet.
https://www.goodreads.com/user/show/88559174-sultana,Bangladesh
https://www.goodreads.com/user/show/41932054,"Age 32, Khulna"
https://www.goodreads.com/user/show/11785803-wasee,N/A
https://www.goodreads.com/user/show/75024617-hasna,"Female, Bangladesh"
https://www.goodreads.com/user/show/81991800-sharika,"Female, Savar, 81"
https://www.goodreads.com/user/show/117980610-sukanya-naz-naz-islam,"Age 24, Female, Dhaka"
https://www.goodreads.com/user/show/20092520-hamima-afroz-lopa,Dhaka
https://www.goodreads.com/user/show/52763346-farhana,"Ithaca, NY"
https://www.goodreads.com/user/show/84575861-rahat-rubayet,"Age 31, Dhaka, 1216"
https://www.goodreads.com/user/show/54117110-jishnu-banerjee,"Male, Dhaka, 81"
https://www.goodreads.com/user/show/46271172-rawnak-sarker,"Dhaka, 81"
https://www.goodreads.com/user/show/15810277-muhammad-kamruzzaman,"Age 30, Dhaka, 81"
https://www.goodreads.com/user/show/138163686,N/A
https://www.goodreads.com/user/show/153989968-tasnia-zaman,Dhaka
https://www.goodreads.com/user/show/50724695-hafsa-sabira,"Age 31, Female, Dhaka, 81"
https://www.goodreads.com/user/show/35082573-a-rahman-bishal,"Age 26, Male, Bangladesh"
https://www.goodreads.com/user/show/130469570-nuzat,"Dhaka, 81"
https://www.goodreads.com/user/show/33371706-nomita-chakravorty,"Mumbai, 16, India"
https://www.goodreads.com/user/show/13291602-nafis-oli,N/A
https://www.goodreads.com/user/show/34423094-sucheta,Age 35
https://www.goodreads.com/user/show/151419136-tania-akter,"Tejgaon, 81"
https://www.goodreads.com/user/show/128763506-rezwana-nazri,N/A
https://www.goodreads.com/user/show/61225363-orunavo,"Age 34, Howrah, WB, India"
https://www.goodreads.com/user/show/132993045-sumanta,Sumanta hasn't added any details yet.
https://www.goodreads.com/user/show/96596423-shakirul-khan,Male
https://www.goodreads.com/user/show/39237266,Bangladesh
https://www.goodreads.com/user/show/127354207-it-s-jizy,"Age 32, India"
https://www.goodreads.com/user/show/87138315-khalid-muhammad-shezan,"Age 25, Male, Dhaka, 1209"
https://www.goodreads.com/user/show/59667162-fazle-rabbi-shovo,"Age 29, Male, Dhaka"
https://www.goodreads.com/user/show/60309176-akash,N/A
https://www.goodreads.com/user/show/53166794-devika-das,N/A
https://www.goodreads.com/user/show/92571214-prabir-mandal,"Bankura, 28, India"
https://www.goodreads.com/user/show/31084687-subhadip-ojha,The United States
https://www.goodreads.com/user/show/107307618-summer,Female
https://www.goodreads.com/user/show/77638293-shubhro-mondal,"Male, Kolkata, 28, India"
https://www.goodreads.com/user/show/5880762-matt-friedman,"Age 59, Bemidji, MN"
https://www.goodreads.com/user/show/4754576-sucharita,"Mumbai, 16, India"
https://www.goodreads.com/user/show/17165297-sirazum-munira,"Dhaka, 81"
https://www.goodreads.com/user/show/42752922-sabbir-pavel,"Male, Bangladesh"
https://www.goodreads.com/user/show/108511092-nabonita-pramanik,N/A
https://www.goodreads.com/user/show/12090459-salwa,N/A
https://www.goodreads.com/user/show/23248647-sourav-anando,Dhaka
https://www.goodreads.com/user/show/116238811-peal-r-partha,"Chattagram, 81"
https://www.goodreads.com/user/show/68891386-ibnathism,"Female, Bangladesh"
https://www.goodreads.com/user/show/127228430-hazera-khatun,"Age 24, Female, Chapai Nawabganj, Rajshahi"
https://www.goodreads.com/user/show/42494837,"Age 28, Rajshahi"
https://www.goodreads.com/user/show/88765901-sheikh-marzia-amin,"Female, Dhaka, 81"
https://www.goodreads.com/user/show/40006528-shaid-zaman,Bangladesh
https://www.goodreads.com/user/show/52228140-shithy-brizet,"Dhaka, 81"
https://www.goodreads.com/user/show/26100748-arindam-mitra,Arindam Mitra hasn't added any details yet.
https://www.goodreads.com/user/show/129437655-arif-hossain,"Age 27, Dhaka, 81"
https://www.goodreads.com/user/show/89422671-plabon-das,Bangladesh
https://www.goodreads.com/user/show/130206606-hossain-ahmed,Bangladesh
https://www.goodreads.com/user/show/165964463-debonil-sarkar,"Kolkata, 28, India"
https://www.goodreads.com/user/show/145097500-nurul-huda,Dhaka
https://www.goodreads.com/user/show/125586405-jannatul-annya,Bangladesh
https://www.goodreads.com/user/show/4556168-bookish-indulgenges-with-b00k-r3vi3ws,"Kolkata, West Bengal, India"
https://www.goodreads.com/user/show/11493508-sushmita,Age 36
https://www.goodreads.com/user/show/20039964-abhishek,"Age 36, Kolkata, India"
https://www.goodreads.com/user/show/132982320-bishruti-mitra,"Kolkata, 28, India"
https://www.goodreads.com/user/show/136164948-anindita-halder,"Age 22, Female, India"
https://www.goodreads.com/user/show/151260932-sadia-rahman,"Age 21, India"
https://www.goodreads.com/user/show/109332102-shabbeer,"Male, Bangladesh"
https://www.goodreads.com/user/show/170600828-pratyay-samanta,"Kolkata, 28, India"
https://www.goodreads.com/user/show/98214841-arshi-irtiza,"Age 25, Bangladesh"
https://www.goodreads.com/user/show/127424491-saptaparni-paperbacks-nd-hardcovers,Age 22
https://www.goodreads.com/user/show/21274395-meheraj-ali,"Calcutta, 28, India"
https://www.goodreads.com/user/show/21891251-noman,Bangladesh
https://www.goodreads.com/user/show/23439471-anirban-ganguly,"Burdwan, 28, India"
https://www.goodreads.com/user/show/717490-tusher,N/A
https://www.goodreads.com/user/show/30112376-aankan-mitra,"Kolkata, 28, India"
https://www.goodreads.com/user/show/4037246-prangon,Prangon hasn't added any details yet.
https://www.goodreads.com/user/show/92194312-mahmuda-mim,N/A
https://www.goodreads.com/user/show/133722014-tasmim-bintay-haque,"Female, Dhaka"
https://www.goodreads.com/user/show/74500574-md-ishtiaque-yunus,"Male, Dhaka"
https://www.goodreads.com/user/show/112327731-fiction-o-phile,"Age 26, India"
https://www.goodreads.com/user/show/54687348-misba,N/A
https://www.goodreads.com/user/show/39276547-ashik-riham,"Mirpur, Dhaka"
https://www.goodreads.com/user/show/37460343-abdul-awal,Bangladesh
https://www.goodreads.com/user/show/36826319-kamruzzaman-emon,N/A
https://www.goodreads.com/user/show/129618377,Bangladesh
https://www.goodreads.com/user/show/134143807,"Dhaka, 81"
https://www.goodreads.com/user/show/31560948-sourov-roy,Barishal
https://www.goodreads.com/user/show/85912383-mridul-syed,"Male, Bangladesh"
https://www.goodreads.com/user/show/73491021-mir-khalid,Male
https://www.goodreads.com/user/show/31670706-sristi,N/A
https://www.goodreads.com/user/show/38529298-foysol-ahmed,"Male, Sylhet"
https://www.goodreads.com/user/show/40888445,"Age 30, Male, Chittagong"
https://www.goodreads.com/user/show/48167210-accursed-uumran,Accursed Uumran hasn't added any details yet.
https://www.goodreads.com/user/show/34674346-arefin-bashar-arif,N/A
https://www.goodreads.com/user/show/31716266-tasnuba,N/A
https://www.goodreads.com/user/show/56285010-ofelia-mahjabin-islam,"Dhaka, 81"
https://www.goodreads.com/user/show/63693295-shamim-reza,"Age 34, Dhaka, 81"
https://www.goodreads.com/user/show/101776547,Bangladesh
https://www.goodreads.com/user/show/160492194-joba,Joba hasn't added any details yet.
https://www.goodreads.com/user/show/144552151-taniya-tahsin-tanjila,"Age 27, Bangladesh"
https://www.goodreads.com/user/show/106333665-dalia-book-o-creativity,"Age 25, India"
https://www.goodreads.com/user/show/75148100-afsana,"Age 26, Dhaka, 81"
https://www.goodreads.com/user/show/131888875-jarin-khan-mou,Bangladesh
https://www.goodreads.com/user/show/122952387-poddo-alam,"Age 25, Female, Dhaka, 81"
https://www.goodreads.com/user/show/88116825-mh-oli,Bangladesh
https://www.goodreads.com/user/show/41492620-saiful-islam-musa,"Age 29, Bangladesh"
https://www.goodreads.com/user/show/143110556-anjuman,Bangladesh
https://www.goodreads.com/user/show/97519428-musaddek-shakil,Bangladesh
https://www.goodreads.com/user/show/86821978-ratika-khandoker,Bangladesh
https://www.goodreads.com/user/show/143656716-majharul-islam,"Male, Tikatuli, Wari"
https://www.goodreads.com/user/show/128793600-fahrial-imrose,Fahrial  ImRose hasn't added any details yet.
https://www.goodreads.com/user/show/79207709-zerin-oyishi,"Age 27, Female"
https://www.goodreads.com/user/show/29859105-monirul-hoque-shraban,"Age 30, Male, Dhaka"
https://www.goodreads.com/user/show/35398958-nuary,N/A
https://www.goodreads.com/user/show/154182958-sagor-reza,N/A
https://www.goodreads.com/user/show/138431160-ahadul-hassan-bhuiyan-konok,"Age 24, Male, Bangladesh"
