Updated_Url,User_ID
https://www.goodreads.com/review/list/45279419-farzana-raisa?page=1&sort=rating&view=reviews,45279419
https://www.goodreads.com/review/list/92389792-musharrat-zahin?page=1&sort=rating&view=reviews,92389792
https://www.goodreads.com/review/list/27605157-shaurav-saha?page=1&sort=rating&view=reviews,27605157
https://www.goodreads.com/review/list/142292706-md-samsudduha-rifath?page=1&sort=rating&view=reviews,142292706
https://www.goodreads.com/review/list/45972808-asma-akhi?page=1&sort=rating&view=reviews,45972808
https://www.goodreads.com/review/list/110221517?page=1&sort=rating&view=reviews,110221517
https://www.goodreads.com/review/list/46199198-katha?page=1&sort=rating&view=reviews,46199198
https://www.goodreads.com/review/list/89770717-sid?page=1&sort=rating&view=reviews,89770717
https://www.goodreads.com/review/list/50009235?page=1&sort=rating&view=reviews,50009235
https://www.goodreads.com/review/list/91591320-abhishek-saha-joy?page=1&sort=rating&view=reviews,91591320
https://www.goodreads.com/review/list/116525635-royhana-akter-rimu?page=1&sort=rating&view=reviews,116525635
https://www.goodreads.com/review/list/15179598-nighat?page=1&sort=rating&view=reviews,15179598
https://www.goodreads.com/review/list/32872116-hasnaeen-rahman?page=1&sort=rating&view=reviews,32872116
https://www.goodreads.com/review/list/57796016-ayesha?page=1&sort=rating&view=reviews,57796016
https://www.goodreads.com/review/list/65956384-nabid?page=1&sort=rating&view=reviews,65956384
https://www.goodreads.com/review/list/12705007-angshuman-chatterjee?page=1&sort=rating&view=reviews,12705007
https://www.goodreads.com/review/list/45235331-farhan-hamid?page=1&sort=rating&view=reviews,45235331
https://www.goodreads.com/review/list/9189198-ayushi?page=1&sort=rating&view=reviews,9189198
https://www.goodreads.com/review/list/64297599-fahad-ahammed?page=1&sort=rating&view=reviews,64297599
https://www.goodreads.com/review/list/111278536-amit-das?page=1&sort=rating&view=reviews,111278536
https://www.goodreads.com/review/list/87308762-rabiraj-banerjee?page=1&sort=rating&view=reviews,87308762
https://www.goodreads.com/review/list/45341691-israt-zaman-disha?page=1&sort=rating&view=reviews,45341691
https://www.goodreads.com/review/list/6659514-devina-dutta?page=1&sort=rating&view=reviews,6659514
https://www.goodreads.com/review/list/107704225-rifat?page=1&sort=rating&view=reviews,107704225
https://www.goodreads.com/review/list/5451772-shantanu?page=1&sort=rating&view=reviews,5451772
https://www.goodreads.com/review/list/45972808-asma-akhi?page=1&sort=rating&view=reviews,45972808
https://www.goodreads.com/review/list/23007922-vikas-singh?page=1&sort=rating&view=reviews,23007922
https://www.goodreads.com/review/list/5858699-kavita?page=1&sort=rating&view=reviews,5858699
https://www.goodreads.com/review/list/101711943-mohammad-saad?page=1&sort=rating&view=reviews,101711943
https://www.goodreads.com/review/list/36464272-avinash?page=1&sort=rating&view=reviews,36464272
https://www.goodreads.com/review/list/45279419-farzana-raisa?page=1&sort=rating&view=reviews,45279419
https://www.goodreads.com/review/list/116525635-royhana-akter-rimu?page=1&sort=rating&view=reviews,116525635
https://www.goodreads.com/review/list/16615635-hitessh?page=1&sort=rating&view=reviews,16615635
https://www.goodreads.com/review/list/12430250-pallavi-kamat?page=1&sort=rating&view=reviews,12430250
https://www.goodreads.com/review/list/22139383-surbhi-verma?page=1&sort=rating&view=reviews,22139383
https://www.goodreads.com/review/list/100109309-tasmeem?page=1&sort=rating&view=reviews,100109309
https://www.goodreads.com/review/list/6143388-avadhut?page=1&sort=rating&view=reviews,6143388
https://www.goodreads.com/review/list/2327087-neha-gupta?page=1&sort=rating&view=reviews,2327087
https://www.goodreads.com/review/list/139865-brijesh-kartha?page=1&sort=rating&view=reviews,139865
https://www.goodreads.com/review/list/2736147-riju-ganguly?page=1&sort=rating&view=reviews,2736147
https://www.goodreads.com/review/list/8676317-civilisation-freedom-of-speech?page=1&sort=rating&view=reviews,8676317
https://www.goodreads.com/review/list/126540559-ipsita?page=1&sort=rating&view=reviews,126540559
https://www.goodreads.com/review/list/129925075-tashrif-arefin?page=1&sort=rating&view=reviews,129925075
https://www.goodreads.com/review/list/52092570-rohit-sharma?page=1&sort=rating&view=reviews,52092570
https://www.goodreads.com/review/list/108440721-prathamesh-sharma?page=1&sort=rating&view=reviews,108440721
https://www.goodreads.com/review/list/42022278-mit?page=1&sort=rating&view=reviews,42022278
https://www.goodreads.com/review/list/27868108-ritu-mantri?page=1&sort=rating&view=reviews,27868108
https://www.goodreads.com/review/list/91591320-abhishek-saha-joy?page=1&sort=rating&view=reviews,91591320
https://www.goodreads.com/review/list/1620336-srinivas-veeraraghavan?page=1&sort=rating&view=reviews,1620336
https://www.goodreads.com/review/list/20541025-shahriar-shafin?page=1&sort=rating&view=reviews,20541025
https://www.goodreads.com/review/list/14694521-kaustubh-dudhane?page=1&sort=rating&view=reviews,14694521
https://www.goodreads.com/review/list/94210007-afifa-habib?page=1&sort=rating&view=reviews,94210007
https://www.goodreads.com/review/list/68826790-suchona-hasnat?page=1&sort=rating&view=reviews,68826790
https://www.goodreads.com/review/list/29536825-leenaa-fahmida?page=1&sort=rating&view=reviews,29536825
https://www.goodreads.com/review/list/55110868-bj?page=1&sort=rating&view=reviews,55110868
https://www.goodreads.com/review/list/111278536-amit-das?page=1&sort=rating&view=reviews,111278536
https://www.goodreads.com/review/list/17969689-niradhip?page=1&sort=rating&view=reviews,17969689
https://www.goodreads.com/review/list/115764833-austin-george?page=1&sort=rating&view=reviews,115764833
https://www.goodreads.com/review/list/83003223-navid-hyder-rijo?page=1&sort=rating&view=reviews,83003223
https://www.goodreads.com/review/list/24725433-ahmed-aziz?page=1&sort=rating&view=reviews,24725433
https://www.goodreads.com/review/list/56068189-khulud-binte-harun?page=1&sort=rating&view=reviews,56068189
https://www.goodreads.com/review/list/5509951-ansarul-karim-jamee?page=1&sort=rating&view=reviews,5509951
https://www.goodreads.com/review/list/53265969-moumita-hride?page=1&sort=rating&view=reviews,53265969
https://www.goodreads.com/review/list/44320074-benozir-ahmed?page=1&sort=rating&view=reviews,44320074
https://www.goodreads.com/review/list/18720326-purba-chakraborty?page=1&sort=rating&view=reviews,18720326
https://www.goodreads.com/review/list/64297599-fahad-ahammed?page=1&sort=rating&view=reviews,64297599
https://www.goodreads.com/review/list/114460290-vimukti?page=1&sort=rating&view=reviews,114460290
https://www.goodreads.com/review/list/44693788-mridul?page=1&sort=rating&view=reviews,44693788
https://www.goodreads.com/review/list/87149498-samiha-kamal?page=1&sort=rating&view=reviews,87149498
https://www.goodreads.com/review/list/2736147-riju-ganguly?page=1&sort=rating&view=reviews,2736147
https://www.goodreads.com/review/list/53105643-ummea-salma?page=1&sort=rating&view=reviews,53105643
https://www.goodreads.com/review/list/30667387-nakib-hasan?page=1&sort=rating&view=reviews,30667387
https://www.goodreads.com/review/list/132889203-pranta-biswas?page=1&sort=rating&view=reviews,132889203
https://www.goodreads.com/review/list/49369412?page=1&sort=rating&view=reviews,49369412
https://www.goodreads.com/review/list/147288911-susmita-sarker?page=1&sort=rating&view=reviews,147288911
https://www.goodreads.com/review/list/134630512-maysha-maliha-mite?page=1&sort=rating&view=reviews,134630512
https://www.goodreads.com/review/list/36464297-gorab?page=1&sort=rating&view=reviews,36464297
https://www.goodreads.com/review/list/16386336-arman-r-khan?page=1&sort=rating&view=reviews,16386336
https://www.goodreads.com/review/list/7763745-a-m-faisal?page=1&sort=rating&view=reviews,7763745
https://www.goodreads.com/review/list/41359514-megha-chakraborty?page=1&sort=rating&view=reviews,41359514
https://www.goodreads.com/review/list/138961992-najmul-bin-yousuf?page=1&sort=rating&view=reviews,138961992
https://www.goodreads.com/review/list/73221135-aishu-rehman?page=1&sort=rating&view=reviews,73221135
https://www.goodreads.com/review/list/22941029-farhan?page=1&sort=rating&view=reviews,22941029
https://www.goodreads.com/review/list/5486168-dyuti?page=1&sort=rating&view=reviews,5486168
https://www.goodreads.com/review/list/43652633-saiful-sourav?page=1&sort=rating&view=reviews,43652633
https://www.goodreads.com/review/list/28681296-azmain-tur-haque?page=1&sort=rating&view=reviews,28681296
https://www.goodreads.com/review/list/50903942?page=1&sort=rating&view=reviews,50903942
https://www.goodreads.com/review/list/136530604-nur-mohammad-sabbir?page=1&sort=rating&view=reviews,136530604
https://www.goodreads.com/review/list/167450600-bishu-dey?page=1&sort=rating&view=reviews,167450600
https://www.goodreads.com/review/list/31461937-avishek-bhattacharjee?page=1&sort=rating&view=reviews,31461937
https://www.goodreads.com/review/list/142292706-md-samsudduha-rifath?page=1&sort=rating&view=reviews,142292706
https://www.goodreads.com/review/list/28748376-sabbir-ahmed?page=1&sort=rating&view=reviews,28748376
https://www.goodreads.com/review/list/22716963-emtiaj?page=1&sort=rating&view=reviews,22716963
https://www.goodreads.com/review/list/121278685?page=1&sort=rating&view=reviews,121278685
https://www.goodreads.com/review/list/151393802-saumen?page=1&sort=rating&view=reviews,151393802
https://www.goodreads.com/review/list/64297599-fahad-ahammed?page=1&sort=rating&view=reviews,64297599
https://www.goodreads.com/review/list/91591320-abhishek-saha-joy?page=1&sort=rating&view=reviews,91591320
https://www.goodreads.com/review/list/45214031-shompa?page=1&sort=rating&view=reviews,45214031
https://www.goodreads.com/review/list/89157872-supratim?page=1&sort=rating&view=reviews,89157872
https://www.goodreads.com/review/list/114385346?page=1&sort=rating&view=reviews,114385346
https://www.goodreads.com/review/list/2736147-riju-ganguly?page=1&sort=rating&view=reviews,2736147
https://www.goodreads.com/review/list/59940985-sourojit-das?page=1&sort=rating&view=reviews,59940985
https://www.goodreads.com/review/list/83680214-livresque?page=1&sort=rating&view=reviews,83680214
https://www.goodreads.com/review/list/127798020-sabit-ara-orpa?page=1&sort=rating&view=reviews,127798020
https://www.goodreads.com/review/list/25308543-sohan-ridwan?page=1&sort=rating&view=reviews,25308543
https://www.goodreads.com/review/list/14890879-aniruddha-sengupta?page=1&sort=rating&view=reviews,14890879
https://www.goodreads.com/review/list/126540559-ipsita?page=1&sort=rating&view=reviews,126540559
https://www.goodreads.com/review/list/132889203-pranta-biswas?page=1&sort=rating&view=reviews,132889203
https://www.goodreads.com/review/list/114172854-setraj-jahan?page=1&sort=rating&view=reviews,114172854
https://www.goodreads.com/review/list/15448395-nusrat-jahan?page=1&sort=rating&view=reviews,15448395
https://www.goodreads.com/review/list/128516035-shukla-das?page=1&sort=rating&view=reviews,128516035
https://www.goodreads.com/review/list/31461937-avishek-bhattacharjee?page=1&sort=rating&view=reviews,31461937
https://www.goodreads.com/review/list/147579391-akash?page=1&sort=rating&view=reviews,147579391
https://www.goodreads.com/review/list/24175715?page=1&sort=rating&view=reviews,24175715
https://www.goodreads.com/review/list/70321740?page=1&sort=rating&view=reviews,70321740
https://www.goodreads.com/review/list/27786765-nahar-trina?page=1&sort=rating&view=reviews,27786765
https://www.goodreads.com/review/list/107704225-rifat?page=1&sort=rating&view=reviews,107704225
https://www.goodreads.com/review/list/13818989-muna?page=1&sort=rating&view=reviews,13818989
https://www.goodreads.com/review/list/125322286-injamamul-haque-joy?page=1&sort=rating&view=reviews,125322286
https://www.goodreads.com/review/list/12945161-syeda-ahad?page=1&sort=rating&view=reviews,12945161
https://www.goodreads.com/review/list/111488640-zarif-hassan?page=1&sort=rating&view=reviews,111488640
https://www.goodreads.com/review/list/118678585?page=1&sort=rating&view=reviews,118678585
https://www.goodreads.com/review/list/43309961-daina-chakma?page=1&sort=rating&view=reviews,43309961
https://www.goodreads.com/review/list/90312110-titu-acharjee?page=1&sort=rating&view=reviews,90312110
https://www.goodreads.com/review/list/57123230-amanna-nawshin?page=1&sort=rating&view=reviews,57123230
https://www.goodreads.com/review/list/47165369-nabila-mushtarin?page=1&sort=rating&view=reviews,47165369
https://www.goodreads.com/review/list/32472309-jahid-hasan?page=1&sort=rating&view=reviews,32472309
https://www.goodreads.com/review/list/97471334-adham-alif?page=1&sort=rating&view=reviews,97471334
https://www.goodreads.com/review/list/46145097-zahidul?page=1&sort=rating&view=reviews,46145097
https://www.goodreads.com/review/list/11131233-rifat?page=1&sort=rating&view=reviews,11131233
https://www.goodreads.com/review/list/4686064-rajat-ubhaykar?page=1&sort=rating&view=reviews,4686064
https://www.goodreads.com/review/list/138298458-israt-jahan?page=1&sort=rating&view=reviews,138298458
https://www.goodreads.com/review/list/55018174-shahab-mosharraf?page=1&sort=rating&view=reviews,55018174
https://www.goodreads.com/review/list/48471911-towkir-ahmmed-rigan?page=1&sort=rating&view=reviews,48471911
https://www.goodreads.com/review/list/87149498-samiha-kamal?page=1&sort=rating&view=reviews,87149498
https://www.goodreads.com/review/list/55425744-jamimeeh?page=1&sort=rating&view=reviews,55425744
https://www.goodreads.com/review/list/107541691-tasnima-oishee?page=1&sort=rating&view=reviews,107541691
https://www.goodreads.com/review/list/120365838-tahsin-ahmed?page=1&sort=rating&view=reviews,120365838
https://www.goodreads.com/review/list/146688928-deefbruh?page=1&sort=rating&view=reviews,146688928
https://www.goodreads.com/review/list/6651626-shom-biswas?page=1&sort=rating&view=reviews,6651626
https://www.goodreads.com/review/list/59194084-mahrufa-mery?page=1&sort=rating&view=reviews,59194084
https://www.goodreads.com/review/list/177429-anna?page=1&sort=rating&view=reviews,177429
https://www.goodreads.com/review/list/2933855-brina?page=1&sort=rating&view=reviews,2933855
https://www.goodreads.com/review/list/4119460-aubrey?page=1&sort=rating&view=reviews,4119460
https://www.goodreads.com/review/list/614778-ahmad-sharabiani?page=1&sort=rating&view=reviews,614778
https://www.goodreads.com/review/list/3672777-nataliya?page=1&sort=rating&view=reviews,3672777
https://www.goodreads.com/review/list/6743601-jim-fonseca?page=1&sort=rating&view=reviews,6743601
https://www.goodreads.com/review/list/3639005-candi?page=1&sort=rating&view=reviews,3639005
https://www.goodreads.com/review/list/5407952-jibran?page=1&sort=rating&view=reviews,5407952
https://www.goodreads.com/review/list/10490224-orsodimondo?page=1&sort=rating&view=reviews,10490224
https://www.goodreads.com/review/list/5498525-fionnuala?page=1&sort=rating&view=reviews,5498525
https://www.goodreads.com/review/list/4159922-diane-s?page=1&sort=rating&view=reviews,4159922
https://www.goodreads.com/review/list/1296744-kate?page=1&sort=rating&view=reviews,1296744
https://www.goodreads.com/review/list/32532774-lisa?page=1&sort=rating&view=reviews,32532774
https://www.goodreads.com/review/list/102159719-reading-tamishly?page=1&sort=rating&view=reviews,102159719
https://www.goodreads.com/review/list/5512657-sara?page=1&sort=rating&view=reviews,5512657
https://www.goodreads.com/review/list/92905048-maziyar-yf?page=1&sort=rating&view=reviews,92905048
https://www.goodreads.com/review/list/2018505-thomas?page=1&sort=rating&view=reviews,2018505
https://www.goodreads.com/review/list/22848274-ilse?page=1&sort=rating&view=reviews,22848274
https://www.goodreads.com/review/list/11255849-cheryl?page=1&sort=rating&view=reviews,11255849
https://www.goodreads.com/review/list/9429655-luce-cry-baby?page=1&sort=rating&view=reviews,9429655
https://www.goodreads.com/review/list/22371819-mariah-roze?page=1&sort=rating&view=reviews,22371819
https://www.goodreads.com/review/list/26734926-emma?page=1&sort=rating&view=reviews,26734926
