book_id,url
74280,https://www.goodreads.com/book/show/74280.Principles_of_Marketing
17235655,https://www.goodreads.com/book/show/17235655
44142860,https://www.goodreads.com/book/show/44142860
7598284,https://www.goodreads.com/book/show/7598284-the-secret-lives-of-princesses
12833657,https://www.goodreads.com/book/show/12833657-a-boy-called-dickens
43634944,https://www.goodreads.com/book/show/43634944
44231824,https://www.goodreads.com/book/show/44231824-obi
18334841,https://www.goodreads.com/book/show/18334841
41732273,https://www.goodreads.com/book/show/41732273
44000733,https://www.goodreads.com/book/show/44000733
43983687,https://www.goodreads.com/book/show/43983687
44011380,https://www.goodreads.com/book/show/44011380
44093839,https://www.goodreads.com/book/show/44093839
17608370,https://www.goodreads.com/book/show/17608370
44030949,https://www.goodreads.com/book/show/44030949
24747127,https://www.goodreads.com/book/show/24747127
31281627,https://www.goodreads.com/book/show/31281627
43969016,https://www.goodreads.com/book/show/43969016
43823965,https://www.goodreads.com/book/show/43823965
17586992,https://www.goodreads.com/book/show/17586992-fiona-s-lace
39330961,https://www.goodreads.com/book/show/39330961-fantastic-beasts
10635389,https://www.goodreads.com/book/show/10635389-scripts
15703605,https://www.goodreads.com/book/show/15703605
198511,https://www.goodreads.com/book/show/198511.Dear_Theo
39296114,https://www.goodreads.com/book/show/39296114-book-love
38365546,https://www.goodreads.com/book/show/38365546
29241950,https://www.goodreads.com/book/show/29241950
18283207,https://www.goodreads.com/book/show/18283207-strange-weather-in-tokyo
44230407,https://www.goodreads.com/book/show/44230407-prairie-lotus
54575114,https://www.goodreads.com/book/show/54575114
178012,https://www.goodreads.com/book/show/178012.Princess_Diana
52578297,https://www.goodreads.com/book/show/52578297-the-midnight-library
32978459,https://www.goodreads.com/book/show/32978459-remembering-diana
49790594,https://www.goodreads.com/book/show/49790594
36127488,https://www.goodreads.com/book/show/36127488-front-desk
38929947,https://www.goodreads.com/book/show/38929947-don-t-touch-my-hair
34642482,https://www.goodreads.com/book/show/34642482-thank-you-omu
40030311,https://www.goodreads.com/book/show/40030311-almost-american-girl
29918993,https://www.goodreads.com/book/show/29918993-a-dash-of-trouble
51700301,https://www.goodreads.com/book/show/51700301-the-office
34506910,https://www.goodreads.com/book/show/34506910-be-kind
51820983,https://www.goodreads.com/book/show/51820983
27124338,https://www.goodreads.com/book/show/27124338
34783019,https://www.goodreads.com/book/show/34783019
42199734,https://www.goodreads.com/book/show/42199734
51061,https://www.goodreads.com/book/show/51061.The_Griffin_Sabine_Trilogy
402022,https://www.goodreads.com/book/show/402022.The_Golden_Mean
16121745,https://www.goodreads.com/book/show/16121745
85730,https://www.goodreads.com/book/show/85730.Sabine_s_Notebook
381102,https://www.goodreads.com/book/show/381102.Griffin_Sabine
26087515,https://www.goodreads.com/book/show/26087515
42114940,https://www.goodreads.com/book/show/42114940
42025226,https://www.goodreads.com/book/show/42025226
92442,https://www.goodreads.com/book/show/92442.The_Gift_of_Nothing
16177052,https://www.goodreads.com/book/show/16177052
304079,https://www.goodreads.com/book/show/304079.The_Essential_Rumi
19321,https://www.goodreads.com/book/show/19321.The_Tale_of_Peter_Rabbit
41830611,https://www.goodreads.com/book/show/41830611
825377,https://www.goodreads.com/book/show/825377.The_Dot
2655798,https://www.goodreads.com/book/show/2655798-no-one-saw
